date,time,city,month,hour,temperature,humidity,wind_speed,pm25,pm10,no2,co,so2,o3,aqi,aqi_category
2022-07-31,00:00,Varanasi,7,0,39.4,55.0,14.2,22.6,50.1,13.6,0.44,1.0,39.3,54.0,Satisfactory
2022-07-31,12:00,Allahabad,7,12,41.8,32.4,20.4,39.6,72.5,4.7,1.05,12.5,54.5,70.1,Satisfactory
2022-08-01,00:00,Delhi,8,0,33.7,26.7,9.1,7.9,10.0,28.5,1.09,5.3,21.0,15.2,Good
2022-08-01,12:00,Mumbai,8,12,32.1,54.1,17.6,31.6,64.1,22.3,0.74,8.0,119.7,75.4,Satisfactory
2022-08-02,00:00,Lucknow,8,0,28.5,46.5,1.5,11.3,12.8,19.7,0.2,10.8,17.0,15.6,Good
2022-08-02,12:00,Kanpur,8,12,34.7,35.5,25.3,58.0,145.1,74.9,0.54,44.8,18.6,132.1,Moderate
2022-08-03,00:00,Agra,8,0,32.1,46.1,4.2,14.0,33.3,2.0,0.25,12.6,54.9,30.0,Good
2022-08-03,12:00,Mathura,8,12,30.7,43.1,3.0,36.7,73.8,18.9,1.81,3.7,49.8,73.8,Satisfactory
2022-08-04,00:00,Varanasi,8,0,32.6,54.7,4.1,22.5,59.6,54.9,0.43,12.0,66.6,58.2,Satisfactory
2022-08-04,12:00,Allahabad,8,12,33.2,29.1,16.1,81.6,138.5,2.7,0.51,6.0,56.4,169.8,Moderate
2022-08-05,00:00,Delhi,8,0,33.5,43.5,10.9,49.3,101.5,8.8,0.63,10.3,23.3,104.6,Moderate
2022-08-05,12:00,Mumbai,8,12,32.5,47.8,13.4,37.0,99.3,7.5,1.02,6.0,84.5,108.1,Moderate
2022-08-06,00:00,Lucknow,8,0,33.9,40.8,13.7,20.5,38.0,2.3,1.24,6.0,16.5,34.5,Good
2022-08-06,12:00,Kanpur,8,12,31.9,52.9,5.9,15.0,32.7,52.7,0.52,33.4,17.3,38.4,Good
2022-08-07,00:00,Agra,8,0,31.6,27.0,35.1,49.8,87.4,25.4,0.58,13.8,8.9,81.0,Satisfactory
2022-08-07,12:00,Mathura,8,12,31.6,53.5,4.3,76.5,107.9,11.6,1.58,6.9,30.9,149.9,Moderate
2022-08-08,00:00,Varanasi,8,0,29.2,44.0,7.9,56.0,133.4,39.6,1.09,2.8,69.6,124.8,Moderate
2022-08-08,12:00,Allahabad,8,12,35.8,37.8,4.6,48.7,89.4,19.8,0.66,12.4,5.2,90.6,Satisfactory
2022-08-09,00:00,Delhi,8,0,34.1,37.2,15.4,5.0,10.0,19.1,0.33,15.5,53.1,17.1,Good
2022-08-09,12:00,Mumbai,8,12,28.3,21.3,2.3,64.8,126.0,20.5,0.96,10.0,5.5,117.0,Moderate
2022-08-10,00:00,Lucknow,8,0,31.1,37.0,5.2,7.9,10.0,2.0,1.05,28.3,34.9,7.8,Good
2022-08-10,12:00,Kanpur,8,12,34.1,46.1,37.1,72.8,130.6,25.0,0.89,22.4,5.6,147.2,Moderate
2022-08-11,00:00,Agra,8,0,31.4,54.0,21.8,13.0,27.5,21.8,0.27,1.0,44.9,30.6,Good
2022-08-11,12:00,Mathura,8,12,31.4,58.6,4.9,37.4,66.5,34.3,0.15,1.0,72.6,67.1,Satisfactory
2022-08-12,00:00,Varanasi,8,0,34.0,46.0,40.0,34.0,71.9,15.4,0.69,12.5,27.3,80.5,Satisfactory
2022-08-12,12:00,Allahabad,8,12,31.3,33.6,10.1,29.1,60.3,23.5,0.1,14.4,25.0,61.7,Satisfactory
2022-08-13,00:00,Delhi,8,0,31.0,45.0,7.2,29.3,60.0,5.3,0.22,6.2,32.8,66.3,Satisfactory
2022-08-13,12:00,Mumbai,8,12,32.2,48.9,4.2,42.4,87.3,5.2,0.31,10.1,57.7,86.3,Satisfactory
2022-08-14,00:00,Lucknow,8,0,31.6,43.7,4.7,40.0,92.3,22.1,0.55,1.7,24.8,94.4,Satisfactory
2022-08-14,12:00,Kanpur,8,12,30.1,47.1,2.3,46.9,104.0,17.7,0.1,9.5,5.0,104.2,Moderate
2022-08-15,00:00,Agra,8,0,31.4,40.1,1.8,44.6,100.8,17.4,0.14,5.8,21.8,96.8,Satisfactory
2022-08-15,12:00,Mathura,8,12,30.9,35.5,5.8,71.6,130.5,13.2,0.79,9.7,33.1,132.7,Moderate
2022-08-16,00:00,Varanasi,8,0,30.5,32.7,40.0,66.6,122.3,14.1,0.1,17.8,18.0,122.6,Moderate
2022-08-16,12:00,Allahabad,8,12,32.8,50.0,16.1,99.2,191.5,7.1,0.64,2.7,5.0,227.7,Poor
2022-08-17,00:00,Delhi,8,0,32.1,36.5,4.6,25.4,45.1,8.8,1.24,8.2,8.9,44.9,Good
2022-08-17,12:00,Mumbai,8,12,33.7,38.7,8.7,70.7,130.0,4.3,1.23,5.5,43.2,137.2,Moderate
2022-08-18,00:00,Lucknow,8,0,32.4,36.6,5.4,14.1,27.4,6.7,0.25,3.6,21.6,19.4,Good
2022-08-18,12:00,Kanpur,8,12,37.0,58.9,1.5,113.5,239.8,40.5,1.99,6.0,53.3,281.3,Poor
2022-08-19,00:00,Agra,8,0,26.4,33.8,6.5,19.2,39.1,25.3,0.5,19.6,48.6,44.4,Good
2022-08-19,12:00,Mathura,8,12,31.5,38.5,10.3,61.9,134.4,14.2,0.91,17.4,90.4,123.1,Moderate
2022-08-20,00:00,Varanasi,8,0,32.8,35.6,4.6,56.4,96.6,12.1,0.3,3.7,44.7,101.6,Moderate
2022-08-20,12:00,Allahabad,8,12,34.2,35.4,23.4,37.5,83.7,21.1,0.1,12.5,49.1,81.6,Satisfactory
2022-08-21,00:00,Delhi,8,0,36.1,32.3,2.3,67.9,115.7,13.6,0.48,10.0,59.1,130.1,Moderate
2022-08-21,12:00,Mumbai,8,12,33.5,28.3,12.1,5.0,10.0,16.6,0.32,5.8,64.4,12.7,Good
2022-08-22,00:00,Lucknow,8,0,32.9,46.1,40.0,25.2,53.2,31.6,0.27,10.6,20.5,45.3,Good
2022-08-22,12:00,Kanpur,8,12,32.6,37.8,0.5,82.0,132.8,65.4,0.27,3.9,39.5,178.8,Moderate
2022-08-23,00:00,Agra,8,0,33.4,41.9,8.3,13.1,27.2,2.8,0.53,3.4,24.7,22.5,Good
2022-08-23,12:00,Mathura,8,12,34.5,35.9,6.8,15.8,47.8,3.5,0.45,6.8,20.4,54.7,Satisfactory
2022-08-24,00:00,Varanasi,8,0,32.6,57.8,1.9,26.3,40.6,4.4,0.18,10.2,113.1,48.0,Good
2022-08-24,12:00,Allahabad,8,12,33.6,40.6,5.8,78.3,134.2,6.8,0.33,11.0,22.1,174.9,Moderate
2022-08-25,00:00,Delhi,8,0,34.3,45.5,4.7,16.1,56.2,12.3,0.44,7.6,37.1,57.2,Satisfactory
2022-08-25,12:00,Mumbai,8,12,32.0,41.7,40.0,54.6,126.6,25.5,0.1,9.9,27.5,118.8,Moderate
2022-08-26,00:00,Lucknow,8,0,32.0,21.8,14.3,24.2,46.7,3.0,0.31,2.7,5.0,43.0,Good
2022-08-26,12:00,Kanpur,8,12,33.6,30.4,9.9,129.9,265.8,8.6,1.24,8.1,53.7,316.0,Very Poor
2022-08-27,00:00,Agra,8,0,31.3,46.1,13.2,11.0,10.0,13.2,0.19,8.7,29.0,27.0,Good
2022-08-27,12:00,Mathura,8,12,33.7,39.4,20.4,33.4,68.3,14.5,2.15,1.4,8.0,68.3,Satisfactory
2022-08-28,00:00,Varanasi,8,0,35.0,37.3,10.0,14.8,27.7,3.5,0.3,3.8,44.4,35.4,Good
2022-08-28,12:00,Allahabad,8,12,32.1,45.8,21.2,51.2,99.1,4.9,0.99,9.4,55.1,99.2,Satisfactory
2022-08-29,00:00,Delhi,8,0,26.6,50.3,10.0,12.5,32.1,4.9,1.01,5.1,19.9,38.3,Good
2022-08-29,12:00,Mumbai,8,12,34.7,39.0,21.1,81.7,190.1,24.8,0.55,1.0,69.2,170.5,Moderate
2022-08-30,00:00,Lucknow,8,0,32.6,42.9,14.4,68.4,127.0,32.9,0.24,2.5,50.7,121.1,Moderate
2022-08-30,12:00,Kanpur,8,12,30.7,46.6,11.6,32.2,48.9,13.2,2.06,7.9,44.1,53.7,Satisfactory
2022-08-31,00:00,Agra,8,0,33.5,61.2,5.1,22.6,40.6,18.1,0.26,2.9,12.7,32.6,Good
2022-08-31,12:00,Mathura,8,12,34.8,27.5,5.4,22.5,44.1,36.0,0.14,7.1,14.6,44.7,Good
2022-09-01,00:00,Varanasi,9,0,27.9,27.7,19.9,25.6,73.7,4.7,0.15,4.6,18.2,76.1,Satisfactory
2022-09-01,12:00,Allahabad,9,12,23.5,36.8,4.5,68.8,195.3,4.6,0.44,27.9,19.6,167.6,Moderate
2022-09-02,00:00,Delhi,9,0,20.6,33.6,40.0,10.0,32.0,35.8,1.36,8.6,90.6,29.1,Good
2022-09-02,12:00,Mumbai,9,12,28.8,33.9,12.0,27.3,53.8,39.0,0.37,1.0,23.2,54.5,Satisfactory
2022-09-03,00:00,Lucknow,9,0,24.3,36.6,9.3,28.5,69.7,9.0,0.18,5.9,70.3,63.6,Satisfactory
2022-09-03,12:00,Kanpur,9,12,21.8,24.5,4.4,79.4,129.5,8.2,0.65,14.5,16.0,172.3,Moderate
2022-09-04,00:00,Agra,9,0,25.0,39.3,6.2,12.2,48.8,15.7,0.52,1.0,53.5,48.2,Good
2022-09-04,12:00,Mathura,9,12,21.5,28.2,11.5,65.0,154.8,2.2,0.47,11.9,38.0,135.7,Moderate
2022-09-05,00:00,Varanasi,9,0,26.9,35.3,10.7,106.1,199.5,17.4,0.48,2.3,58.4,246.3,Poor
2022-09-05,12:00,Allahabad,9,12,23.2,43.2,2.5,51.0,106.7,21.7,0.47,10.3,55.6,97.5,Satisfactory
2022-09-06,00:00,Delhi,9,0,26.2,34.8,5.1,51.2,103.1,14.8,0.5,4.4,26.7,102.2,Moderate
2022-09-06,12:00,Mumbai,9,12,20.4,20.0,2.4,17.6,22.1,14.4,1.18,16.9,16.4,27.3,Good
2022-09-07,00:00,Lucknow,9,0,26.5,35.8,3.5,29.5,56.1,5.3,1.28,7.9,30.2,57.3,Satisfactory
2022-09-07,12:00,Kanpur,9,12,21.3,31.8,5.2,120.1,173.1,36.6,0.82,5.8,28.3,310.2,Very Poor
2022-09-08,00:00,Agra,9,0,27.7,25.4,1.5,46.9,79.5,7.9,1.03,1.6,85.5,85.3,Satisfactory
2022-09-08,12:00,Mathura,9,12,29.2,37.2,17.2,67.4,130.0,32.0,0.25,7.8,11.3,114.2,Moderate
2022-09-09,00:00,Varanasi,9,0,27.5,36.6,27.4,27.3,55.2,13.6,0.28,6.9,8.6,44.3,Good
2022-09-09,12:00,Allahabad,9,12,23.2,33.0,9.6,78.8,180.2,11.8,0.75,2.7,55.8,162.6,Moderate
2022-09-10,00:00,Delhi,9,0,30.2,52.8,3.1,38.5,99.3,43.6,0.15,12.0,18.0,94.4,Satisfactory
2022-09-10,12:00,Mumbai,9,12,22.7,49.3,3.9,43.7,98.0,30.0,0.26,6.9,76.5,101.9,Moderate
2022-09-11,00:00,Lucknow,9,0,27.5,43.2,20.2,16.2,24.5,6.5,1.35,18.4,15.8,18.5,Good
2022-09-11,12:00,Kanpur,9,12,24.8,43.2,1.2,91.3,173.2,9.4,1.47,25.3,16.9,206.6,Poor
2022-09-12,00:00,Agra,9,0,26.7,37.6,5.8,58.2,82.7,5.5,0.73,15.7,26.6,94.9,Satisfactory
2022-09-12,12:00,Mathura,9,12,21.7,44.9,5.3,45.6,64.4,11.1,0.87,7.7,68.4,73.5,Satisfactory
2022-09-13,00:00,Varanasi,9,0,18.2,22.6,40.0,32.1,74.9,7.3,0.44,1.2,36.5,75.0,Satisfactory
2022-09-13,12:00,Allahabad,9,12,28.9,28.0,8.5,106.6,248.3,14.3,2.81,2.6,35.6,250.2,Poor
2022-09-14,00:00,Delhi,9,0,25.5,41.5,2.8,36.8,56.9,4.7,0.1,7.7,56.4,56.3,Satisfactory
2022-09-14,12:00,Mumbai,9,12,24.5,20.0,36.4,26.3,36.8,30.4,0.13,8.6,43.7,46.5,Good
2022-09-15,00:00,Lucknow,9,0,17.6,28.4,2.9,61.1,155.2,7.2,1.48,1.6,50.4,131.1,Moderate
2022-09-15,12:00,Kanpur,9,12,21.8,37.3,1.5,28.5,64.3,41.2,2.71,9.0,33.4,61.5,Satisfactory
2022-09-16,00:00,Agra,9,0,24.1,39.0,8.8,28.5,78.0,20.1,0.48,1.0,34.2,73.5,Satisfactory
2022-09-16,12:00,Mathura,9,12,22.5,43.9,4.2,13.3,32.7,13.2,0.1,11.9,5.0,35.9,Good
2022-09-17,00:00,Varanasi,9,0,27.4,35.1,26.8,22.7,29.8,21.3,0.34,5.0,67.1,33.5,Good
2022-09-17,12:00,Allahabad,9,12,25.5,38.6,21.0,30.6,45.0,28.6,0.12,16.6,48.6,51.7,Satisfactory
2022-09-18,00:00,Delhi,9,0,28.1,37.3,38.9,55.7,80.3,7.2,0.18,33.0,51.8,93.6,Satisfactory
2022-09-18,12:00,Mumbai,9,12,24.2,46.8,13.1,32.4,63.8,10.4,0.41,1.5,73.2,68.7,Satisfactory
2022-09-19,00:00,Lucknow,9,0,25.4,25.7,29.1,73.7,157.2,23.1,0.45,25.1,9.2,143.8,Moderate
2022-09-19,12:00,Kanpur,9,12,19.0,28.5,1.8,31.4,73.3,14.2,0.65,1.1,25.6,69.1,Satisfactory
2022-09-20,00:00,Agra,9,0,25.4,52.6,3.6,39.3,63.4,5.8,0.45,14.4,7.9,65.4,Satisfactory
2022-09-20,12:00,Mathura,9,12,24.6,58.5,9.0,61.9,115.9,17.3,0.15,6.3,31.5,107.0,Moderate
2022-09-21,00:00,Varanasi,9,0,24.8,35.2,30.0,6.9,12.3,11.4,0.56,10.6,35.9,13.3,Good
2022-09-21,12:00,Allahabad,9,12,26.3,43.7,1.9,37.6,77.1,38.6,1.38,7.0,30.8,78.5,Satisfactory
2022-09-22,00:00,Delhi,9,0,27.3,24.5,40.0,65.0,122.4,3.8,1.45,3.1,22.5,113.9,Moderate
2022-09-22,12:00,Mumbai,9,12,28.5,22.7,16.0,46.0,98.1,11.5,1.08,11.2,46.1,101.2,Moderate
2022-09-23,00:00,Lucknow,9,0,26.7,35.7,31.0,5.2,11.8,2.3,0.17,14.5,40.8,17.3,Good
2022-09-23,12:00,Kanpur,9,12,27.0,56.6,21.4,56.8,116.2,8.5,0.78,26.7,5.0,112.4,Moderate
2022-09-24,00:00,Agra,9,0,19.3,34.4,6.3,18.8,42.3,12.4,0.13,1.2,117.8,35.6,Good
2022-09-24,12:00,Mathura,9,12,27.8,35.0,3.5,50.6,108.6,24.4,0.28,1.9,45.0,109.7,Moderate
2022-09-25,00:00,Varanasi,9,0,25.1,33.5,9.7,45.5,95.0,12.5,1.29,1.0,44.7,91.6,Satisfactory
2022-09-25,12:00,Allahabad,9,12,25.6,22.1,6.8,18.9,43.1,22.0,0.64,14.9,25.2,44.9,Good
2022-09-26,00:00,Delhi,9,0,28.6,28.3,3.9,19.2,10.3,25.4,0.1,2.6,43.3,36.5,Good
2022-09-26,12:00,Mumbai,9,12,28.6,37.8,2.7,50.7,96.7,11.1,0.28,26.9,56.6,91.2,Satisfactory
2022-09-27,00:00,Lucknow,9,0,22.6,23.1,9.3,27.5,61.6,17.7,0.7,4.5,10.0,61.4,Satisfactory
2022-09-27,12:00,Kanpur,9,12,24.3,27.4,10.1,71.0,124.5,29.0,1.57,60.0,12.6,138.2,Moderate
2022-09-28,00:00,Agra,9,0,23.4,43.0,12.6,5.0,10.0,2.0,0.75,10.6,136.3,6.3,Good
2022-09-28,12:00,Mathura,9,12,29.1,36.7,2.8,34.9,79.1,11.5,0.1,1.8,34.0,83.2,Satisfactory
2022-09-29,00:00,Varanasi,9,0,29.5,37.0,6.0,36.0,56.5,7.9,0.1,10.3,46.4,53.7,Satisfactory
2022-09-29,12:00,Allahabad,9,12,23.8,34.9,1.7,86.9,176.8,21.4,0.21,3.2,24.2,195.2,Moderate
2022-09-30,00:00,Delhi,9,0,18.3,23.7,8.7,72.9,185.6,2.0,1.67,16.0,85.1,167.0,Moderate
2022-09-30,12:00,Mumbai,9,12,31.2,48.6,40.0,5.8,10.0,26.9,1.61,4.4,39.3,7.5,Good
2022-10-01,00:00,Lucknow,10,0,17.7,42.8,3.7,55.2,136.6,27.8,1.22,34.7,43.2,121.5,Moderate
2022-10-01,12:00,Kanpur,10,12,20.5,47.1,3.0,49.0,74.4,35.8,1.41,27.2,9.8,78.5,Satisfactory
2022-10-02,00:00,Agra,10,0,15.9,32.4,3.6,57.3,123.8,29.2,0.59,12.1,50.6,112.5,Moderate
2022-10-02,12:00,Mathura,10,12,15.4,32.4,5.3,118.1,231.8,22.3,0.99,26.3,57.5,283.9,Poor
2022-10-03,00:00,Varanasi,10,0,19.5,48.2,40.0,21.2,48.9,15.2,0.42,14.8,54.8,48.3,Good
2022-10-03,12:00,Allahabad,10,12,16.7,28.6,1.8,46.9,61.6,20.4,0.47,25.5,5.0,78.6,Satisfactory
2022-10-04,00:00,Delhi,10,0,17.4,33.1,3.5,75.5,147.1,36.8,0.61,12.8,35.9,140.1,Moderate
2022-10-04,12:00,Mumbai,10,12,18.2,38.8,0.7,90.5,190.1,43.7,0.45,36.7,5.0,207.8,Poor
2022-10-05,00:00,Lucknow,10,0,20.0,41.5,4.1,51.2,111.1,37.9,1.07,20.8,10.7,112.4,Moderate
2022-10-05,12:00,Kanpur,10,12,17.8,45.8,5.2,51.4,90.9,27.9,3.46,34.1,18.9,90.2,Satisfactory
2022-10-06,00:00,Agra,10,0,19.4,46.4,22.2,19.3,35.6,9.3,1.74,15.4,55.2,34.2,Good
2022-10-06,12:00,Mathura,10,12,15.5,30.9,15.4,59.9,142.0,13.2,0.59,29.3,35.6,130.0,Moderate
2022-10-07,00:00,Varanasi,10,0,15.7,44.1,7.8,42.3,68.0,18.0,0.51,7.7,60.7,71.5,Satisfactory
2022-10-07,12:00,Allahabad,10,12,18.3,31.5,3.7,157.2,398.4,19.8,0.79,11.4,15.7,359.2,Very Poor
2022-10-08,00:00,Delhi,10,0,16.6,42.9,5.8,42.4,89.6,9.9,0.53,5.3,20.9,95.8,Satisfactory
2022-10-08,12:00,Mumbai,10,12,17.5,43.6,4.4,84.8,148.7,44.0,0.41,3.9,19.1,180.0,Moderate
2022-10-09,00:00,Lucknow,10,0,16.9,25.0,10.9,76.2,151.2,41.5,0.48,7.6,52.7,156.2,Moderate
2022-10-09,12:00,Kanpur,10,12,21.0,40.2,1.5,34.4,83.8,47.1,0.57,47.1,12.9,76.5,Satisfactory
2022-10-10,00:00,Agra,10,0,11.6,56.9,3.2,42.2,83.4,53.7,1.38,4.4,40.6,77.8,Satisfactory
2022-10-10,12:00,Mathura,10,12,16.5,45.0,13.1,91.5,184.5,3.2,0.63,12.1,26.2,209.8,Poor
2022-10-11,00:00,Varanasi,10,0,16.4,46.3,4.9,5.0,26.4,57.8,1.45,24.2,51.0,31.9,Good
2022-10-11,12:00,Allahabad,10,12,17.1,44.8,2.8,59.4,114.1,35.7,6.01,7.2,29.2,112.6,Moderate
2022-10-12,00:00,Delhi,10,0,16.0,53.7,0.7,46.2,130.7,69.3,0.85,35.5,51.3,119.7,Moderate
2022-10-12,12:00,Mumbai,10,12,19.4,20.0,1.3,59.8,95.2,75.2,1.28,11.4,21.3,103.3,Moderate
2022-10-13,00:00,Lucknow,10,0,19.2,38.4,9.6,44.7,77.6,93.6,0.49,4.2,85.8,83.9,Satisfactory
2022-10-13,12:00,Kanpur,10,12,23.0,20.6,1.5,39.3,66.5,50.1,0.6,14.9,17.2,62.6,Satisfactory
2022-10-14,00:00,Agra,10,0,16.5,21.2,3.7,42.1,76.5,45.2,0.96,16.6,59.7,79.3,Satisfactory
2022-10-14,12:00,Mathura,10,12,20.2,39.7,2.2,103.9,243.9,13.7,1.22,29.3,26.9,247.6,Poor
2022-10-15,00:00,Varanasi,10,0,21.9,50.6,4.9,67.3,128.7,68.5,1.01,12.7,23.8,120.9,Moderate
2022-10-15,12:00,Allahabad,10,12,17.8,36.1,7.1,104.3,202.7,12.3,0.26,13.1,5.0,241.2,Poor
2022-10-16,00:00,Delhi,10,0,16.9,36.7,9.2,42.3,92.2,6.7,1.29,29.1,16.5,92.5,Satisfactory
2022-10-16,12:00,Mumbai,10,12,15.3,36.8,3.6,35.6,72.3,73.0,0.57,16.0,31.4,77.1,Satisfactory
2022-10-17,00:00,Lucknow,10,0,18.1,44.4,21.5,43.2,81.7,7.3,1.27,1.0,17.5,68.7,Satisfactory
2022-10-17,12:00,Kanpur,10,12,22.1,37.7,0.7,38.8,80.5,6.4,0.53,33.0,60.3,83.0,Satisfactory
2022-10-18,00:00,Agra,10,0,15.8,23.2,5.9,146.1,323.9,9.2,0.71,17.5,30.9,341.2,Very Poor
2022-10-18,12:00,Mathura,10,12,17.2,23.2,0.5,5.0,10.0,34.9,0.66,30.1,54.3,6.0,Good
2022-10-19,00:00,Varanasi,10,0,22.1,43.1,10.2,81.6,158.5,27.3,0.1,24.5,56.5,173.7,Moderate
2022-10-19,12:00,Allahabad,10,12,18.7,44.3,5.2,36.8,65.2,58.3,2.0,31.4,41.6,55.1,Satisfactory
2022-10-20,00:00,Delhi,10,0,19.6,36.0,12.4,162.0,409.2,41.6,0.36,13.6,19.1,375.2,Very Poor
2022-10-20,12:00,Mumbai,10,12,16.8,44.0,3.6,37.9,84.2,33.3,2.14,31.9,53.6,80.7,Satisfactory
2022-10-21,00:00,Lucknow,10,0,16.3,25.9,8.1,39.5,78.9,28.2,0.12,6.2,33.0,76.6,Satisfactory
2022-10-21,12:00,Kanpur,10,12,14.3,30.3,1.9,114.4,304.2,69.6,1.23,58.3,19.6,276.9,Poor
2022-10-22,00:00,Agra,10,0,17.9,39.6,6.6,18.5,54.6,46.5,1.28,15.0,37.1,58.0,Satisfactory
2022-10-22,12:00,Mathura,10,12,19.7,49.8,13.9,67.7,141.4,57.4,0.1,5.8,11.5,119.5,Moderate
2022-10-23,00:00,Varanasi,10,0,19.0,43.4,30.2,87.5,114.6,13.0,0.11,1.2,28.8,197.6,Moderate
2022-10-23,12:00,Allahabad,10,12,19.0,49.5,9.3,5.0,23.6,21.9,0.58,47.9,13.4,28.2,Good
2022-10-24,00:00,Delhi,10,0,20.0,36.9,13.5,26.9,80.1,39.6,2.16,9.0,7.6,87.7,Satisfactory
2022-10-24,12:00,Mumbai,10,12,15.4,43.6,0.5,127.4,270.2,12.4,1.31,13.3,31.2,315.4,Very Poor
2022-10-25,00:00,Lucknow,10,0,18.8,20.0,0.5,49.7,95.6,67.0,2.11,13.0,60.0,95.2,Satisfactory
2022-10-25,12:00,Kanpur,10,12,14.3,37.1,2.5,92.1,175.0,63.8,4.27,5.1,5.0,209.1,Poor
2022-10-26,00:00,Agra,10,0,15.5,49.5,7.6,72.2,152.9,54.8,0.17,11.0,110.0,146.6,Moderate
2022-10-26,12:00,Mathura,10,12,20.1,30.3,28.6,27.2,78.1,57.4,1.25,44.2,15.4,80.5,Satisfactory
2022-10-27,00:00,Varanasi,10,0,22.3,31.2,7.1,34.1,79.2,76.8,0.37,11.4,28.7,68.2,Satisfactory
2022-10-27,12:00,Allahabad,10,12,16.9,43.0,0.5,89.8,173.5,75.2,0.87,49.4,20.9,204.7,Poor
2022-10-28,00:00,Delhi,10,0,17.5,37.7,15.1,61.0,136.7,17.3,0.7,14.1,41.5,125.4,Moderate
2022-10-28,12:00,Mumbai,10,12,19.8,37.1,0.5,48.2,111.0,21.0,0.77,2.2,5.0,98.6,Satisfactory
2022-10-29,00:00,Lucknow,10,0,17.2,57.5,0.5,84.7,203.5,20.6,1.1,18.3,93.2,194.6,Moderate
2022-10-29,12:00,Kanpur,10,12,18.4,32.2,4.5,53.5,103.6,16.9,1.05,27.4,98.3,96.0,Satisfactory
2022-10-30,00:00,Agra,10,0,19.3,31.6,6.4,5.0,10.0,59.7,0.92,11.2,30.3,10.4,Good
2022-10-30,12:00,Mathura,10,12,22.1,42.2,1.5,5.0,10.0,69.9,1.12,1.9,25.0,14.4,Good
2022-10-31,00:00,Varanasi,10,0,25.1,55.5,16.8,41.6,108.7,17.2,0.17,12.4,5.0,119.7,Moderate
2022-10-31,12:00,Allahabad,10,12,19.0,33.2,1.7,54.1,115.3,20.6,0.86,29.8,21.5,105.3,Moderate
2022-11-01,00:00,Delhi,11,0,11.6,46.7,0.5,32.5,35.3,30.6,1.41,33.5,46.8,60.5,Satisfactory
2022-11-01,12:00,Mumbai,11,12,10.0,45.8,4.9,99.6,175.0,107.2,2.2,8.6,36.1,236.6,Poor
2022-11-02,00:00,Lucknow,11,0,9.6,61.4,7.8,94.8,198.1,15.0,0.64,58.7,16.9,212.7,Poor
2022-11-02,12:00,Kanpur,11,12,16.7,55.4,1.6,184.9,266.5,56.4,5.19,10.6,25.3,394.5,Very Poor
2022-11-03,00:00,Agra,11,0,11.6,67.7,0.5,121.1,284.4,28.9,1.51,2.4,14.9,297.6,Poor
2022-11-03,12:00,Mathura,11,12,12.4,61.6,5.1,48.7,82.1,44.7,0.56,72.3,8.7,77.0,Satisfactory
2022-11-04,00:00,Varanasi,11,0,5.4,44.9,2.4,37.2,110.7,70.5,1.79,18.3,29.6,101.9,Moderate
2022-11-04,12:00,Allahabad,11,12,9.0,70.3,1.7,21.8,25.3,61.5,1.71,92.5,60.1,41.7,Good
2022-11-05,00:00,Delhi,11,0,12.8,55.5,6.7,125.3,253.7,26.4,2.01,43.9,12.0,302.4,Very Poor
2022-11-05,12:00,Mumbai,11,12,6.9,33.1,8.2,67.9,160.4,45.2,1.86,52.0,14.9,143.6,Moderate
2022-11-06,00:00,Lucknow,11,0,9.4,46.8,0.5,38.0,58.5,80.3,2.13,17.8,27.1,74.6,Satisfactory
2022-11-06,12:00,Kanpur,11,12,7.4,65.1,1.1,219.3,362.8,58.2,1.2,32.2,5.0,453.8,Severe
2022-11-07,00:00,Agra,11,0,11.5,35.6,12.8,122.0,191.7,139.8,1.73,9.0,14.2,302.8,Very Poor
2022-11-07,12:00,Mathura,11,12,12.2,45.4,4.2,172.1,300.4,71.7,1.98,12.6,69.6,382.9,Very Poor
2022-11-08,00:00,Varanasi,11,0,9.5,34.4,12.7,80.8,183.0,7.5,2.02,1.0,22.9,165.3,Moderate
2022-11-08,12:00,Allahabad,11,12,12.4,52.6,2.5,153.7,274.5,34.7,0.96,9.4,8.6,352.4,Very Poor
2022-11-09,00:00,Delhi,11,0,9.0,62.5,8.4,46.3,68.4,113.5,0.92,16.0,54.7,79.1,Satisfactory
2022-11-09,12:00,Mumbai,11,12,11.4,52.9,3.7,46.0,90.0,78.6,0.72,1.0,77.7,86.7,Satisfactory
2022-11-10,00:00,Lucknow,11,0,15.9,41.3,0.5,167.1,365.0,8.5,1.05,31.5,5.0,374.4,Very Poor
2022-11-10,12:00,Kanpur,11,12,13.8,62.6,3.3,128.5,231.4,108.1,0.76,39.7,17.8,318.8,Very Poor
2022-11-11,00:00,Agra,11,0,18.5,40.5,0.6,29.6,65.7,38.4,2.96,4.1,7.2,64.3,Satisfactory
2022-11-11,12:00,Mathura,11,12,10.5,56.2,0.6,70.0,144.4,2.0,1.79,13.3,79.7,140.0,Moderate
2022-11-12,00:00,Varanasi,11,0,15.0,50.6,5.3,82.2,158.9,26.4,0.57,22.3,51.8,177.8,Moderate
2022-11-12,12:00,Allahabad,11,12,12.4,36.6,0.5,41.9,76.7,14.2,0.76,15.1,8.7,70.7,Satisfactory
2022-11-13,00:00,Delhi,11,0,8.5,48.4,3.8,62.3,104.9,22.7,1.32,17.8,9.1,112.0,Moderate
2022-11-13,12:00,Mumbai,11,12,13.0,36.3,1.5,51.5,122.7,29.0,1.14,1.6,45.7,114.7,Moderate
